date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
21-05-2024,33,The Ballet Girl,Aden Foyer,76,201424,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347ec34af123096d55e5391e8
21-05-2024,34,La vie qu'on mène,Ninho,74,193443,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b2733f12b172c90b9fe9232f38d0
21-05-2024,35,NO LÈCHE,Gazo & Favé & Leto,75,194201,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a7d51f8ab02540c9304aaa17
21-05-2024,36,As It Was,Harry Styles,92,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
21-05-2024,37,TOUTE LA JOURNÉE (feat. Tiakola),Zola,68,167933,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
21-05-2024,38,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
21-05-2024,39,Bailar contigo,Black Eyed Peas,73,223352,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2734b04c0f4a47a0ff7958332a6
21-05-2024,40,Room 69,Tayc,75,189926,album,9,FALSE,https://i.scdn.co/image/ab67616d0000b2735eb0e9cec42f49289d4871f5
21-05-2024,41,People,Libianca,92,184791,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
21-05-2024,42,COEUR DE ICE (feat. Damso),Zola,75,192213,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
21-05-2024,43,Superstar,Stefy De Cicco & Shibui & Andrea Zelletta,74,172142,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2736b94f3d0cbff0d4d16844bb5
21-05-2024,44,Substitution,Purple Disco Machine & Kungs,80,181477,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7
21-05-2024,45,BIG Brother,Luv Resval,54,547413,album,21,TRUE,https://i.scdn.co/image/ab67616d0000b27345621c70e9a479b321274a75
21-05-2024,46,Miracle (with Ellie Goulding),Calvin Harris & Ellie Goulding,91,186496,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0
21-05-2024,47,I Ain't Worried,OneRepublic,55,148120,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273fedd3df3fa6f52c42fbb9e08
21-05-2024,48,The Fool,Jain,66,207733,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273ea494aca4f8ae6a9c2b904f9
21-05-2024,49,La League,Werenoi,72,179572,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273530417284071d70ff30d43d9
21-05-2024,50,Tattoo,Loreen,91,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
22-05-2024,1,LA RUE,No Limit & Gazo & Damso,75,225137,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384f2454da0973c07a508b57e
22-05-2024,2,C'est carré le S,Naps,75,201533,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b27348f7c15d2c4dde71d11262e6
22-05-2024,3,Bolide allemand,SDM,80,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
22-05-2024,4,Meuda,Tiakola,78,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
22-05-2024,5,Freestyle LVL UP 1,Ninho,76,114182,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273fbe613b1c15b681dc3e84dfe
22-05-2024,6,Freestyle LVL UP 2,Ninho,73,149064,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27351f1cbc3fed8aeb3583ae1ee
22-05-2024,7,Jolie (feat. Ninho),GAULOIS,76,159573,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2733c9df4c3afb30980eec2674e
22-05-2024,8,Flowers,Miley Cyrus,91,200600,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
22-05-2024,9,Demain,PLK,79,183013,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
22-05-2024,10,Capitaine,Djadja & Dinaz,77,155920,album,34,TRUE,https://i.scdn.co/image/ab67616d0000b27307d766657a7ded13871265af
22-05-2024,11,Rush,Ayra Starr,82,185093,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2734828f4b04d92d6641be98cc5
22-05-2024,12,Mr. Ocho,SDM,77,226653,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
22-05-2024,13,Laboratoire,Werenoi,75,162840,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
22-05-2024,14,Nocif,Hamza,75,229386,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2736d70a04b5fbec88db801822f
22-05-2024,15,Tek Tek (feat. MHD),DYSTINCT & MHD,74,161506,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735d9b237aad9eab1c17a80ee7
22-05-2024,16,Tiki Taka,Vacra,66,174829,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b2734d82486b5c7a283ab9ed2797
22-05-2024,17,La faille,Jul,69,291280,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273bd27d89f43436a6487849fb3
22-05-2024,18,Ciao,Werenoi,74,216333,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
22-05-2024,19,Solitaire,Werenoi,74,146440,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b273cf79b3201cff3e3a19942f12
22-05-2024,20,AMBER,Zola,68,182493,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
22-05-2024,21,Decrescendo,Lomepal,76,218586,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273f3b4ab85fc00ae35007eb7d0
22-05-2024,22,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,90,140017,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
22-05-2024,23,La bandite,Jul,78,160893,album,25,TRUE,https://i.scdn.co/image/ab67616d0000b2733c505b5ddcbdf80c7dff5a1f
22-05-2024,24,Secret,Louane,74,191173,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ddad5ffc62722ceecacd18a
22-05-2024,25,Some Kind Of Kiss,Sound Of Legend,72,148124,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732c9bc8e7a833aaf89526d1f5
22-05-2024,26,La danse du roro,Naps,71,212053,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b27348f7c15d2c4dde71d11262e6
22-05-2024,27,DIE,Gazo,76,240413,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
22-05-2024,28,The Ballet Girl,Aden Foyer,76,201424,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347ec34af123096d55e5391e8
22-05-2024,29,Urus,Favé,71,147788,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273583586e9318379d1add68cfe
22-05-2024,30,Dépassé,Nuit Incolore,74,172394,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b157e61791dc23dff9786eb4
22-05-2024,31,Daylight,David Kushner,97,212953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
22-05-2024,32,As It Was,Harry Styles,92,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
22-05-2024,33,Nouvelles,PLK,75,179653,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
22-05-2024,34,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
22-05-2024,35,Bailar contigo,Black Eyed Peas,73,223352,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2734b04c0f4a47a0ff7958332a6
22-05-2024,36,La vie qu'on mène,Ninho,74,193443,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b2733f12b172c90b9fe9232f38d0
22-05-2024,37,FLEURS (feat. Tiakola),Gazo,74,210933,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
22-05-2024,38,Superstar,Stefy De Cicco & Shibui & Andrea Zelletta,74,172142,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2736b94f3d0cbff0d4d16844bb5
22-05-2024,39,La League,Werenoi,72,179572,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273530417284071d70ff30d43d9
22-05-2024,40,NO LÈCHE,Gazo & Favé & Leto,75,194201,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a7d51f8ab02540c9304aaa17
22-05-2024,41,People,Libianca,92,184791,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
22-05-2024,42,Miracle (with Ellie Goulding),Calvin Harris & Ellie Goulding,91,186496,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0
22-05-2024,43,Substitution,Purple Disco Machine & Kungs,80,181477,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7
22-05-2024,44,Room 69,Tayc,75,189926,album,9,FALSE,https://i.scdn.co/image/ab67616d0000b2735eb0e9cec42f49289d4871f5
22-05-2024,45,The Fool,Jain,66,207733,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273ea494aca4f8ae6a9c2b904f9
22-05-2024,46,I Ain't Worried,OneRepublic,55,148120,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273fedd3df3fa6f52c42fbb9e08
22-05-2024,47,TOUTE LA JOURNÉE (feat. Tiakola),Zola,68,167933,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
22-05-2024,48,COEUR DE ICE (feat. Damso),Zola,75,192213,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
22-05-2024,49,Tattoo,Loreen,91,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
22-05-2024,50,I'm Good (Blue),David Guetta & Bebe Rexha,94,175238,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
23-05-2024,1,LA RUE,No Limit & Gazo & Damso,76,225137,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384f2454da0973c07a508b57e
23-05-2024,2,C'est carré le S,Naps,75,201533,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b27348f7c15d2c4dde71d11262e6
23-05-2024,3,Bolide allemand,SDM,80,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
23-05-2024,4,Meuda,Tiakola,78,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
23-05-2024,5,Freestyle LVL UP 1,Ninho,77,114182,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273fbe613b1c15b681dc3e84dfe
23-05-2024,6,Freestyle LVL UP 2,Ninho,73,149064,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27351f1cbc3fed8aeb3583ae1ee
23-05-2024,7,Demain,PLK,79,183013,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
23-05-2024,8,Flowers,Miley Cyrus,91,200600,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
23-05-2024,9,Jolie (feat. Ninho),GAULOIS,76,159573,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2733c9df4c3afb30980eec2674e
23-05-2024,10,Capitaine,Djadja & Dinaz,77,155920,album,34,TRUE,https://i.scdn.co/image/ab67616d0000b27307d766657a7ded13871265af
23-05-2024,11,Tek Tek (feat. MHD),DYSTINCT & MHD,75,161506,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735d9b237aad9eab1c17a80ee7
23-05-2024,12,Rush,Ayra Starr,82,185093,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2734828f4b04d92d6641be98cc5
23-05-2024,13,Laboratoire,Werenoi,76,162840,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
23-05-2024,14,Mr. Ocho,SDM,77,226653,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
23-05-2024,15,Nocif,Hamza,75,229386,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2736d70a04b5fbec88db801822f
23-05-2024,16,Solitaire,Werenoi,74,146440,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b273cf79b3201cff3e3a19942f12
23-05-2024,17,Decrescendo,Lomepal,76,218586,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273f3b4ab85fc00ae35007eb7d0
23-05-2024,18,Tiki Taka,Vacra,66,174829,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b2734d82486b5c7a283ab9ed2797
23-05-2024,19,AMBER,Zola,68,182493,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
23-05-2024,20,Ciao,Werenoi,74,216333,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
23-05-2024,21,La faille,Jul,70,291280,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273bd27d89f43436a6487849fb3
23-05-2024,22,Daylight,David Kushner,97,212953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
23-05-2024,23,Secret,Louane,74,191173,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ddad5ffc62722ceecacd18a
23-05-2024,24,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,90,140017,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
23-05-2024,25,Dépassé,Nuit Incolore,74,172394,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b157e61791dc23dff9786eb4
23-05-2024,26,Some Kind Of Kiss,Sound Of Legend,72,148124,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732c9bc8e7a833aaf89526d1f5
23-05-2024,27,La bandite,Jul,78,160893,album,25,TRUE,https://i.scdn.co/image/ab67616d0000b2733c505b5ddcbdf80c7dff5a1f
23-05-2024,28,DIE,Gazo,76,240413,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
23-05-2024,29,As It Was,Harry Styles,92,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
23-05-2024,30,The Ballet Girl,Aden Foyer,76,201424,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347ec34af123096d55e5391e8
23-05-2024,31,Urus,Favé,71,147788,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273583586e9318379d1add68cfe
23-05-2024,32,Nouvelles,PLK,75,179653,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
23-05-2024,33,FLEURS (feat. Tiakola),Gazo,74,210933,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
23-05-2024,34,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
23-05-2024,35,La danse du roro,Naps,71,212053,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b27348f7c15d2c4dde71d11262e6
23-05-2024,36,La vie qu'on mène,Ninho,74,193443,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b2733f12b172c90b9fe9232f38d0
23-05-2024,37,Bailar contigo,Black Eyed Peas,73,223352,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2734b04c0f4a47a0ff7958332a6
23-05-2024,38,I Ain't Worried,OneRepublic,55,148120,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273fedd3df3fa6f52c42fbb9e08
23-05-2024,39,People,Libianca,92,184791,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
23-05-2024,40,Room 69,Tayc,75,189926,album,9,FALSE,https://i.scdn.co/image/ab67616d0000b2735eb0e9cec42f49289d4871f5
23-05-2024,41,Superstar,Stefy De Cicco & Shibui & Andrea Zelletta,74,172142,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2736b94f3d0cbff0d4d16844bb5
23-05-2024,42,Miracle (with Ellie Goulding),Calvin Harris & Ellie Goulding,91,186496,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0
23-05-2024,43,La League,Werenoi,72,179572,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273530417284071d70ff30d43d9
23-05-2024,44,COEUR DE ICE (feat. Damso),Zola,75,192213,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
23-05-2024,45,The Fool,Jain,66,207733,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273ea494aca4f8ae6a9c2b904f9
23-05-2024,46,Substitution,Purple Disco Machine & Kungs,80,181477,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7
23-05-2024,47,NO LÈCHE,Gazo & Favé & Leto,75,194201,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a7d51f8ab02540c9304aaa17
23-05-2024,48,TOUTE LA JOURNÉE (feat. Tiakola),Zola,68,167933,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
23-05-2024,49,Tattoo,Loreen,91,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
23-05-2024,50,I'm Good (Blue),David Guetta & Bebe Rexha,94,175238,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
24-05-2024,1,LA RUE,No Limit & Gazo & Damso,76,225137,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384f2454da0973c07a508b57e
24-05-2024,2,C'est carré le S,Naps,75,201533,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b27348f7c15d2c4dde71d11262e6
24-05-2024,3,Bolide allemand,SDM,80,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
24-05-2024,4,Freestyle LVL UP 1,Ninho,77,114182,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273fbe613b1c15b681dc3e84dfe
24-05-2024,5,Freestyle LVL UP 2,Ninho,74,149064,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27351f1cbc3fed8aeb3583ae1ee
24-05-2024,6,Meuda,Tiakola,78,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
24-05-2024,7,Demain,PLK,79,183013,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
24-05-2024,8,Jolie (feat. Ninho),GAULOIS,76,159573,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2733c9df4c3afb30980eec2674e
24-05-2024,9,Capitaine,Djadja & Dinaz,77,155920,album,34,TRUE,https://i.scdn.co/image/ab67616d0000b27307d766657a7ded13871265af
24-05-2024,10,Flowers,Miley Cyrus,91,200600,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
24-05-2024,11,Tek Tek (feat. MHD),DYSTINCT & MHD,76,161506,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735d9b237aad9eab1c17a80ee7
24-05-2024,12,Laboratoire,Werenoi,76,162840,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
24-05-2024,13,Rush,Ayra Starr,82,185093,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2734828f4b04d92d6641be98cc5
24-05-2024,14,Mr. Ocho,SDM,77,226653,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
24-05-2024,15,Nocif,Hamza,75,229386,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2736d70a04b5fbec88db801822f
24-05-2024,16,Solitaire,Werenoi,74,146440,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b273cf79b3201cff3e3a19942f12
24-05-2024,17,La faille,Jul,70,291280,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273bd27d89f43436a6487849fb3
24-05-2024,18,Ciao,Werenoi,74,216333,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
24-05-2024,19,Tiki Taka,Vacra,66,174829,album,8,FALSE,https://i.scdn.co/image/ab67616d0000b2734d82486b5c7a283ab9ed2797
24-05-2024,20,Decrescendo,Lomepal,76,218586,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273f3b4ab85fc00ae35007eb7d0
24-05-2024,21,AMBER,Zola,68,182493,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
24-05-2024,22,Nouvelles,PLK,75,179653,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
24-05-2024,23,Daylight,David Kushner,97,212953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
24-05-2024,24,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,90,140017,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
24-05-2024,25,La danse du roro,Naps,71,212053,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b27348f7c15d2c4dde71d11262e6
24-05-2024,26,Secret,Louane,74,191173,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ddad5ffc62722ceecacd18a
24-05-2024,27,Some Kind Of Kiss,Sound Of Legend,72,148124,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732c9bc8e7a833aaf89526d1f5
24-05-2024,28,La bandite,Jul,78,160893,album,25,TRUE,https://i.scdn.co/image/ab67616d0000b2733c505b5ddcbdf80c7dff5a1f
24-05-2024,29,Urus,Favé,71,147788,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273583586e9318379d1add68cfe
24-05-2024,30,La League,Werenoi,72,179572,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273530417284071d70ff30d43d9
24-05-2024,31,Dépassé,Nuit Incolore,74,172394,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273b157e61791dc23dff9786eb4
24-05-2024,32,FLEURS (feat. Tiakola),Gazo,74,210933,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
24-05-2024,33,DIE,Gazo,76,240413,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273765b01901c10003211f8554d
24-05-2024,34,The Ballet Girl,Aden Foyer,76,201424,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347ec34af123096d55e5391e8
24-05-2024,35,People,Libianca,92,184791,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
24-05-2024,36,La vie qu'on mène,Ninho,74,193443,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b2733f12b172c90b9fe9232f38d0
24-05-2024,37,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
24-05-2024,38,COEUR DE ICE (feat. Damso),Zola,75,192213,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
24-05-2024,39,NO LÈCHE,Gazo & Favé & Leto,75,194201,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a7d51f8ab02540c9304aaa17
24-05-2024,40,As It Was,Harry Styles,92,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
24-05-2024,41,Room 69,Tayc,75,189926,album,9,FALSE,https://i.scdn.co/image/ab67616d0000b2735eb0e9cec42f49289d4871f5
24-05-2024,42,Miracle (with Ellie Goulding),Calvin Harris & Ellie Goulding,91,186496,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0
24-05-2024,43,TOUTE LA JOURNÉE (feat. Tiakola),Zola,67,167933,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
24-05-2024,44,Tattoo,Loreen,91,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
24-05-2024,45,Escorte,Werenoi,71,194626,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
24-05-2024,46,Quoi de neuf bébé,Jok'air,65,202760,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273f4b8e2b04c2441dacfbdbc4d
24-05-2024,47,Bailar contigo,Black Eyed Peas,73,223352,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2734b04c0f4a47a0ff7958332a6
24-05-2024,48,Substitution,Purple Disco Machine & Kungs,80,181477,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7
24-05-2024,49,Superstar,Stefy De Cicco & Shibui & Andrea Zelletta,74,172142,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2736b94f3d0cbff0d4d16844bb5
24-05-2024,50,Intro,Josman,73,147720,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273110978fabea619d30156216b
25-05-2024,1,LA RUE,No Limit & Gazo & Damso,77,225137,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384f2454da0973c07a508b57e
